id_cliente,monto_original,mora_202201,mora_202301
22302,400000,1) 0 dias,1) 0 dias
22303,390000,1) 0 dias,1) 0 dias
22304,100000,1) 0 dias,1) 0 dias
22305,100000,1) 0 dias,1) 0 dias
22306,400000,1) 0 dias,1) 0 dias
22307,100000,1) 0 dias,1) 0 dias
22308,300000,1) 0 dias,1) 0 dias
22309,20000,1) 0 dias,1) 0 dias
22310,50000,1) 0 dias,1) 0 dias
22311,100000,3) 30-60 dias,3) 30-60 dias
22312,200000,1) 0 dias,1) 0 dias
22313,300000,1) 0 dias,1) 0 dias
22314,240000,1) 0 dias,1) 0 dias
22315,240000,1) 0 dias,1) 0 dias
22316,120000,1) 0 dias,2) 0-30 dias
22317,350000,1) 0 dias,1) 0 dias
22318,590000,1) 0 dias,2) 0-30 dias
22319,240000,1) 0 dias,2) 0-30 dias
22320,200000,1) 0 dias,1) 0 dias
22321,300000,1) 0 dias,1) 0 dias
22322,240000,1) 0 dias,1) 0 dias
22323,170000,1) 0 dias,1) 0 dias
22324,470000,1) 0 dias,1) 0 dias
22325,110000,1) 0 dias,1) 0 dias
22326,30000,1) 0 dias,1) 0 dias
22327,80000,1) 0 dias,2) 0-30 dias
22328,100000,1) 0 dias,2) 0-30 dias
22329,160000,1) 0 dias,1) 0 dias
22330,110000,1) 0 dias,1) 0 dias
22331,150000,1) 0 dias,3) 30-60 dias
22332,390000,1) 0 dias,1) 0 dias
22333,180000,1) 0 dias,1) 0 dias
22334,300000,1) 0 dias,1) 0 dias
22335,400000,1) 0 dias,1) 0 dias
22336,110000,1) 0 dias,2) 0-30 dias
22337,120000,1) 0 dias,1) 0 dias
22338,200000,1) 0 dias,1) 0 dias
22339,120000,1) 0 dias,1) 0 dias
22340,270000,1) 0 dias,1) 0 dias
22341,250000,1) 0 dias,1) 0 dias
22342,130000,1) 0 dias,1) 0 dias
22343,290000,1) 0 dias,1) 0 dias
22344,210000,1) 0 dias,1) 0 dias
22345,200000,1) 0 dias,2) 0-30 dias
22346,240000,1) 0 dias,2) 0-30 dias
22347,170000,1) 0 dias,1) 0 dias
22348,180000,1) 0 dias,1) 0 dias
22349,280000,1) 0 dias,1) 0 dias
22350,490000,1) 0 dias,1) 0 dias
22351,240000,1) 0 dias,1) 0 dias
22352,150000,1) 0 dias,1) 0 dias
22353,350000,1) 0 dias,1) 0 dias
22354,80000,1) 0 dias,1) 0 dias
22355,330000,1) 0 dias,1) 0 dias
22356,20000,1) 0 dias,2) 0-30 dias
22357,210000,1) 0 dias,1) 0 dias
22358,400000,1) 0 dias,1) 0 dias
22359,230000,1) 0 dias,1) 0 dias
22360,200000,1) 0 dias,1) 0 dias
22361,180000,1) 0 dias,1) 0 dias
22362,200000,1) 0 dias,1) 0 dias
22363,50000,1) 0 dias,1) 0 dias
22364,290000,1) 0 dias,1) 0 dias
22365,100000,1) 0 dias,1) 0 dias
22366,150000,3) 30-60 dias,1) 0 dias
22367,20000,1) 0 dias,1) 0 dias
22368,200000,1) 0 dias,1) 0 dias
22369,80000,1) 0 dias,1) 0 dias
22370,290000,1) 0 dias,1) 0 dias
22371,200000,1) 0 dias,1) 0 dias
22372,150000,1) 0 dias,1) 0 dias
22373,180000,1) 0 dias,1) 0 dias
22374,420000,1) 0 dias,1) 0 dias
22375,30000,3) 30-60 dias,1) 0 dias
22376,230000,1) 0 dias,1) 0 dias
22377,60000,3) 30-60 dias,2) 0-30 dias
22378,220000,1) 0 dias,1) 0 dias
22379,240000,1) 0 dias,1) 0 dias
22380,140000,1) 0 dias,1) 0 dias
22381,200000,1) 0 dias,1) 0 dias
22382,410000,1) 0 dias,1) 0 dias
22383,140000,1) 0 dias,1) 0 dias
22384,80000,1) 0 dias,1) 0 dias
22385,340000,1) 0 dias,1) 0 dias
22386,140000,1) 0 dias,1) 0 dias
22387,170000,3) 30-60 dias,3) 30-60 dias
22388,290000,1) 0 dias,1) 0 dias
22389,360000,1) 0 dias,1) 0 dias
22390,310000,1) 0 dias,1) 0 dias
22391,500000,1) 0 dias,1) 0 dias
22392,250000,3) 30-60 dias,3) 30-60 dias
22393,500000,1) 0 dias,1) 0 dias
22394,80000,1) 0 dias,1) 0 dias
22395,180000,1) 0 dias,1) 0 dias
22396,320000,1) 0 dias,1) 0 dias
22397,130000,1) 0 dias,1) 0 dias
22398,250000,1) 0 dias,1) 0 dias
22399,380000,1) 0 dias,1) 0 dias
22400,200000,1) 0 dias,1) 0 dias
22401,260000,1) 0 dias,1) 0 dias
22402,150000,3) 30-60 dias,3) 30-60 dias
22403,100000,1) 0 dias,2) 0-30 dias
22404,180000,1) 0 dias,1) 0 dias
22405,150000,1) 0 dias,1) 0 dias
22406,230000,1) 0 dias,1) 0 dias
22407,160000,1) 0 dias,1) 0 dias
22408,360000,1) 0 dias,1) 0 dias
22409,150000,1) 0 dias,1) 0 dias
22410,360000,1) 0 dias,1) 0 dias
22411,10000,1) 0 dias,1) 0 dias
22412,20000,1) 0 dias,1) 0 dias
22413,50000,1) 0 dias,1) 0 dias
22414,50000,1) 0 dias,2) 0-30 dias
22415,60000,3) 30-60 dias,2) 0-30 dias
22416,20000,1) 0 dias,3) 30-60 dias
22417,130000,3) 30-60 dias,3) 30-60 dias
22418,50000,1) 0 dias,1) 0 dias
22419,350000,1) 0 dias,1) 0 dias
22420,210000,1) 0 dias,1) 0 dias
22421,10000,1) 0 dias,1) 0 dias
22422,20000,1) 0 dias,2) 0-30 dias
22423,80000,1) 0 dias,1) 0 dias
22424,110000,1) 0 dias,1) 0 dias
22425,180000,1) 0 dias,1) 0 dias
22426,360000,1) 0 dias,1) 0 dias
22427,250000,1) 0 dias,1) 0 dias
22428,180000,1) 0 dias,1) 0 dias
22429,190000,1) 0 dias,1) 0 dias
22430,150000,3) 30-60 dias,1) 0 dias
22431,90000,3) 30-60 dias,1) 0 dias
22432,230000,1) 0 dias,1) 0 dias
22433,120000,1) 0 dias,1) 0 dias
22434,100000,1) 0 dias,3) 30-60 dias
22435,60000,1) 0 dias,1) 0 dias
22436,360000,1) 0 dias,1) 0 dias
22437,310000,1) 0 dias,1) 0 dias
22438,280000,1) 0 dias,1) 0 dias
22439,30000,1) 0 dias,3) 30-60 dias
22440,260000,2) 0-30 dias,1) 0 dias
22441,180000,1) 0 dias,1) 0 dias
22442,330000,1) 0 dias,1) 0 dias
22443,400000,1) 0 dias,1) 0 dias
22444,90000,1) 0 dias,1) 0 dias
22445,200000,1) 0 dias,1) 0 dias
22446,280000,1) 0 dias,1) 0 dias
22447,350000,1) 0 dias,1) 0 dias
22448,50000,1) 0 dias,1) 0 dias
22449,50000,1) 0 dias,1) 0 dias
22450,120000,1) 0 dias,1) 0 dias
22451,80000,1) 0 dias,1) 0 dias
22452,90000,1) 0 dias,1) 0 dias
22453,50000,1) 0 dias,1) 0 dias
22454,180000,1) 0 dias,1) 0 dias
22455,200000,1) 0 dias,1) 0 dias
22456,420000,1) 0 dias,1) 0 dias
22457,270000,1) 0 dias,1) 0 dias
22458,50000,1) 0 dias,1) 0 dias
22459,30000,1) 0 dias,1) 0 dias
22460,170000,3) 30-60 dias,3) 30-60 dias
22461,170000,1) 0 dias,1) 0 dias
22462,150000,1) 0 dias,1) 0 dias
22463,20000,1) 0 dias,2) 0-30 dias
22464,120000,1) 0 dias,1) 0 dias
22465,50000,1) 0 dias,3) 30-60 dias
22466,500000,1) 0 dias,1) 0 dias
22467,40000,1) 0 dias,3) 30-60 dias
22468,70000,1) 0 dias,1) 0 dias
22469,30000,1) 0 dias,1) 0 dias
22470,70000,1) 0 dias,2) 0-30 dias
22471,20000,1) 0 dias,1) 0 dias
22472,140000,1) 0 dias,1) 0 dias
22473,200000,1) 0 dias,4) 30-90 dias
22474,90000,1) 0 dias,1) 0 dias
22475,30000,1) 0 dias,2) 0-30 dias
22476,260000,1) 0 dias,1) 0 dias
22477,100000,1) 0 dias,2) 0-30 dias
22478,150000,1) 0 dias,2) 0-30 dias
22479,50000,3) 30-60 dias,3) 30-60 dias
22480,200000,1) 0 dias,1) 0 dias
22481,480000,1) 0 dias,1) 0 dias
22482,150000,1) 0 dias,1) 0 dias
22483,80000,1) 0 dias,1) 0 dias
22484,310000,1) 0 dias,1) 0 dias
22485,200000,1) 0 dias,1) 0 dias
22486,20000,1) 0 dias,1) 0 dias
22487,480000,1) 0 dias,1) 0 dias
22488,200000,1) 0 dias,1) 0 dias
22489,20000,1) 0 dias,1) 0 dias
22490,300000,1) 0 dias,1) 0 dias
22491,230000,1) 0 dias,2) 0-30 dias
22492,50000,1) 0 dias,1) 0 dias
22493,50000,1) 0 dias,1) 0 dias
22494,110000,1) 0 dias,1) 0 dias
22495,70000,1) 0 dias,3) 30-60 dias
22496,50000,1) 0 dias,1) 0 dias
22497,50000,1) 0 dias,1) 0 dias
22498,440000,1) 0 dias,1) 0 dias
22499,150000,1) 0 dias,1) 0 dias
22500,420000,1) 0 dias,1) 0 dias
22501,180000,1) 0 dias,1) 0 dias
22502,230000,1) 0 dias,1) 0 dias
22503,50000,1) 0 dias,1) 0 dias
22504,260000,1) 0 dias,1) 0 dias
22505,260000,1) 0 dias,1) 0 dias
22506,310000,1) 0 dias,1) 0 dias
22507,60000,3) 30-60 dias,3) 30-60 dias
22508,120000,1) 0 dias,1) 0 dias
22509,400000,1) 0 dias,1) 0 dias
22510,80000,1) 0 dias,1) 0 dias
22511,60000,1) 0 dias,1) 0 dias
22512,160000,1) 0 dias,1) 0 dias
22513,220000,1) 0 dias,1) 0 dias
22514,300000,1) 0 dias,1) 0 dias
22515,100000,1) 0 dias,1) 0 dias
22516,60000,1) 0 dias,1) 0 dias
22517,80000,1) 0 dias,1) 0 dias
22518,10000,1) 0 dias,1) 0 dias
22519,30000,1) 0 dias,1) 0 dias
22520,500000,1) 0 dias,1) 0 dias
22521,40000,1) 0 dias,2) 0-30 dias
22522,300000,1) 0 dias,1) 0 dias
22523,20000,3) 30-60 dias,3) 30-60 dias
22524,280000,1) 0 dias,1) 0 dias
22525,190000,1) 0 dias,1) 0 dias
22526,500000,1) 0 dias,1) 0 dias
22527,250000,1) 0 dias,1) 0 dias
22528,120000,1) 0 dias,1) 0 dias
22529,20000,1) 0 dias,1) 0 dias
22530,210000,1) 0 dias,2) 0-30 dias
22531,220000,1) 0 dias,1) 0 dias
22532,30000,1) 0 dias,1) 0 dias
22533,340000,1) 0 dias,1) 0 dias
22534,180000,1) 0 dias,1) 0 dias
22535,40000,1) 0 dias,1) 0 dias
22536,20000,1) 0 dias,1) 0 dias
22537,130000,3) 30-60 dias,3) 30-60 dias
22538,50000,1) 0 dias,1) 0 dias
22539,300000,1) 0 dias,1) 0 dias
22540,140000,1) 0 dias,1) 0 dias
22541,260000,3) 30-60 dias,1) 0 dias
22542,100000,1) 0 dias,1) 0 dias
22543,130000,1) 0 dias,3) 30-60 dias
22544,200000,1) 0 dias,2) 0-30 dias
22545,200000,1) 0 dias,1) 0 dias
22546,200000,1) 0 dias,2) 0-30 dias
22547,180000,1) 0 dias,1) 0 dias
22548,360000,1) 0 dias,1) 0 dias
22549,420000,1) 0 dias,1) 0 dias
22550,180000,1) 0 dias,1) 0 dias
22551,50000,1) 0 dias,4) 30-90 dias
22552,120000,1) 0 dias,1) 0 dias
22553,80000,1) 0 dias,1) 0 dias
22554,180000,1) 0 dias,2) 0-30 dias
22555,20000,3) 30-60 dias,1) 0 dias
22556,180000,1) 0 dias,1) 0 dias
22557,230000,1) 0 dias,1) 0 dias
22558,80000,1) 0 dias,1) 0 dias
22559,90000,1) 0 dias,1) 0 dias
22560,300000,1) 0 dias,1) 0 dias
22561,160000,1) 0 dias,2) 0-30 dias
22562,180000,1) 0 dias,1) 0 dias
22563,160000,1) 0 dias,1) 0 dias
22564,230000,1) 0 dias,1) 0 dias
22565,360000,1) 0 dias,1) 0 dias
22566,500000,1) 0 dias,1) 0 dias
22567,120000,3) 30-60 dias,3) 30-60 dias
22568,280000,1) 0 dias,1) 0 dias
22569,200000,1) 0 dias,2) 0-30 dias
22570,180000,1) 0 dias,1) 0 dias
22571,240000,1) 0 dias,1) 0 dias
22572,500000,1) 0 dias,1) 0 dias
22573,180000,1) 0 dias,1) 0 dias
22574,330000,1) 0 dias,1) 0 dias
22575,420000,1) 0 dias,1) 0 dias
22576,220000,1) 0 dias,1) 0 dias
22577,170000,1) 0 dias,1) 0 dias
22578,140000,1) 0 dias,1) 0 dias
22579,200000,1) 0 dias,1) 0 dias
22580,230000,1) 0 dias,1) 0 dias
22581,150000,3) 30-60 dias,1) 0 dias
22582,240000,1) 0 dias,1) 0 dias
22583,210000,1) 0 dias,1) 0 dias
22584,500000,1) 0 dias,1) 0 dias
22585,180000,3) 30-60 dias,2) 0-30 dias
22586,60000,3) 30-60 dias,1) 0 dias
22587,290000,1) 0 dias,1) 0 dias
22588,80000,1) 0 dias,1) 0 dias
22589,180000,1) 0 dias,1) 0 dias
22590,350000,1) 0 dias,1) 0 dias
22591,160000,1) 0 dias,1) 0 dias
22592,210000,1) 0 dias,1) 0 dias
22593,160000,1) 0 dias,2) 0-30 dias
22594,350000,1) 0 dias,1) 0 dias
22595,130000,1) 0 dias,1) 0 dias
22596,240000,1) 0 dias,1) 0 dias
22597,330000,1) 0 dias,1) 0 dias
22598,500000,1) 0 dias,2) 0-30 dias
22599,170000,1) 0 dias,1) 0 dias
22600,240000,1) 0 dias,1) 0 dias
22601,180000,1) 0 dias,1) 0 dias
22602,260000,1) 0 dias,1) 0 dias
22603,130000,1) 0 dias,1) 0 dias
22604,30000,1) 0 dias,1) 0 dias
22605,440000,1) 0 dias,2) 0-30 dias
22606,260000,1) 0 dias,1) 0 dias
22607,30000,1) 0 dias,3) 30-60 dias
22608,390000,1) 0 dias,1) 0 dias
22609,260000,1) 0 dias,1) 0 dias
22610,70000,1) 0 dias,1) 0 dias
22611,200000,3) 30-60 dias,3) 30-60 dias
22612,150000,1) 0 dias,1) 0 dias
22613,460000,1) 0 dias,1) 0 dias
22614,180000,1) 0 dias,1) 0 dias
22615,70000,1) 0 dias,1) 0 dias
22616,250000,1) 0 dias,1) 0 dias
22617,170000,1) 0 dias,1) 0 dias
22618,160000,1) 0 dias,1) 0 dias
22619,80000,1) 0 dias,3) 30-60 dias
22620,400000,1) 0 dias,2) 0-30 dias
22621,20000,3) 30-60 dias,5) >90 dias
22622,130000,1) 0 dias,1) 0 dias
22623,60000,3) 30-60 dias,1) 0 dias
22624,90000,1) 0 dias,1) 0 dias
22625,210000,1) 0 dias,1) 0 dias
22626,380000,3) 30-60 dias,3) 30-60 dias
22627,200000,1) 0 dias,1) 0 dias
22628,180000,1) 0 dias,3) 30-60 dias
22629,20000,1) 0 dias,2) 0-30 dias
22630,350000,1) 0 dias,1) 0 dias
22631,200000,1) 0 dias,2) 0-30 dias
22632,400000,1) 0 dias,1) 0 dias
22633,230000,1) 0 dias,2) 0-30 dias
22634,230000,1) 0 dias,1) 0 dias
22635,50000,1) 0 dias,1) 0 dias
22636,300000,1) 0 dias,1) 0 dias
22637,230000,1) 0 dias,1) 0 dias
22638,50000,1) 0 dias,1) 0 dias
22639,150000,1) 0 dias,1) 0 dias
22640,260000,1) 0 dias,1) 0 dias
22641,320000,1) 0 dias,1) 0 dias
22642,100000,1) 0 dias,1) 0 dias
22643,60000,1) 0 dias,2) 0-30 dias
22644,420000,1) 0 dias,1) 0 dias
22645,500000,1) 0 dias,1) 0 dias
22646,450000,1) 0 dias,1) 0 dias
22647,30000,1) 0 dias,1) 0 dias
22648,60000,1) 0 dias,3) 30-60 dias
22649,180000,1) 0 dias,1) 0 dias
22650,320000,1) 0 dias,1) 0 dias
22651,250000,1) 0 dias,1) 0 dias
22652,30000,1) 0 dias,1) 0 dias
22653,360000,1) 0 dias,1) 0 dias
22654,360000,1) 0 dias,1) 0 dias
22655,150000,1) 0 dias,1) 0 dias
22656,400000,1) 0 dias,1) 0 dias
22657,350000,3) 30-60 dias,3) 30-60 dias
22658,80000,1) 0 dias,1) 0 dias
22659,140000,1) 0 dias,1) 0 dias
22660,150000,1) 0 dias,1) 0 dias
22661,480000,1) 0 dias,1) 0 dias
22662,200000,1) 0 dias,1) 0 dias
22663,180000,1) 0 dias,1) 0 dias
22664,260000,1) 0 dias,1) 0 dias
22665,450000,1) 0 dias,2) 0-30 dias
22666,140000,1) 0 dias,1) 0 dias
22667,220000,1) 0 dias,1) 0 dias
22668,100000,1) 0 dias,1) 0 dias
22669,160000,1) 0 dias,1) 0 dias
22670,140000,1) 0 dias,1) 0 dias
22671,200000,1) 0 dias,1) 0 dias
22672,460000,1) 0 dias,1) 0 dias
22673,50000,1) 0 dias,1) 0 dias
22674,100000,1) 0 dias,1) 0 dias
22675,150000,1) 0 dias,1) 0 dias
22676,460000,1) 0 dias,1) 0 dias
22677,360000,1) 0 dias,1) 0 dias
22678,180000,1) 0 dias,1) 0 dias
22679,470000,1) 0 dias,1) 0 dias
22680,320000,1) 0 dias,2) 0-30 dias
22681,360000,1) 0 dias,1) 0 dias
22682,60000,1) 0 dias,1) 0 dias
22683,310000,1) 0 dias,1) 0 dias
22684,140000,1) 0 dias,1) 0 dias
22685,450000,1) 0 dias,1) 0 dias
22686,210000,1) 0 dias,1) 0 dias
22687,180000,1) 0 dias,1) 0 dias
22688,360000,1) 0 dias,1) 0 dias
22689,50000,3) 30-60 dias,3) 30-60 dias
22690,340000,1) 0 dias,1) 0 dias
22691,140000,3) 30-60 dias,3) 30-60 dias
22692,120000,1) 0 dias,1) 0 dias
22693,180000,1) 0 dias,2) 0-30 dias
22694,360000,1) 0 dias,1) 0 dias
22695,340000,1) 0 dias,1) 0 dias
22696,200000,1) 0 dias,1) 0 dias
22697,80000,1) 0 dias,1) 0 dias
22698,500000,1) 0 dias,1) 0 dias
22699,150000,1) 0 dias,1) 0 dias
22700,20000,1) 0 dias,2) 0-30 dias
22701,500000,1) 0 dias,1) 0 dias
22702,340000,1) 0 dias,1) 0 dias
22703,500000,1) 0 dias,1) 0 dias
22704,240000,3) 30-60 dias,1) 0 dias
22705,80000,1) 0 dias,1) 0 dias
22706,200000,1) 0 dias,2) 0-30 dias
22707,230000,1) 0 dias,1) 0 dias
22708,300000,1) 0 dias,1) 0 dias
22709,140000,1) 0 dias,1) 0 dias
22710,300000,1) 0 dias,1) 0 dias
22711,360000,1) 0 dias,1) 0 dias
22712,320000,1) 0 dias,1) 0 dias
22713,380000,1) 0 dias,1) 0 dias
22714,170000,1) 0 dias,1) 0 dias
22715,300000,1) 0 dias,1) 0 dias
22716,60000,1) 0 dias,1) 0 dias
22717,240000,1) 0 dias,1) 0 dias
22718,500000,1) 0 dias,1) 0 dias
22719,230000,1) 0 dias,1) 0 dias
22720,290000,1) 0 dias,1) 0 dias
22721,60000,1) 0 dias,1) 0 dias
22722,100000,1) 0 dias,1) 0 dias
22723,270000,1) 0 dias,1) 0 dias
22724,280000,1) 0 dias,1) 0 dias
22725,100000,4) 30-90 dias,4) 30-90 dias
22726,100000,1) 0 dias,1) 0 dias
22727,90000,1) 0 dias,2) 0-30 dias
22728,280000,1) 0 dias,1) 0 dias
22729,150000,1) 0 dias,1) 0 dias
22730,70000,1) 0 dias,1) 0 dias
22731,180000,2) 0-30 dias,1) 0 dias
22732,190000,1) 0 dias,1) 0 dias
22733,500000,1) 0 dias,1) 0 dias
22734,190000,1) 0 dias,2) 0-30 dias
22735,210000,1) 0 dias,1) 0 dias
22736,60000,1) 0 dias,1) 0 dias
22737,200000,1) 0 dias,1) 0 dias
22738,470000,1) 0 dias,2) 0-30 dias
22739,260000,1) 0 dias,1) 0 dias
22740,140000,1) 0 dias,1) 0 dias
22741,190000,1) 0 dias,1) 0 dias
22742,80000,1) 0 dias,1) 0 dias
22743,310000,1) 0 dias,1) 0 dias
22744,150000,1) 0 dias,1) 0 dias
22745,340000,1) 0 dias,1) 0 dias
22746,360000,1) 0 dias,1) 0 dias
22747,250000,1) 0 dias,3) 30-60 dias
22748,220000,1) 0 dias,1) 0 dias
22749,30000,1) 0 dias,2) 0-30 dias
22750,210000,1) 0 dias,1) 0 dias
22751,350000,1) 0 dias,1) 0 dias
22752,270000,1) 0 dias,1) 0 dias
22753,200000,1) 0 dias,1) 0 dias
22754,70000,1) 0 dias,3) 30-60 dias
22755,220000,1) 0 dias,1) 0 dias
22756,230000,1) 0 dias,1) 0 dias
22757,120000,1) 0 dias,1) 0 dias
22758,360000,1) 0 dias,1) 0 dias
22759,210000,1) 0 dias,1) 0 dias
22760,460000,4) 30-90 dias,4) 30-90 dias
22761,500000,1) 0 dias,1) 0 dias
22762,180000,1) 0 dias,1) 0 dias
22763,180000,1) 0 dias,1) 0 dias
22764,220000,1) 0 dias,1) 0 dias
22765,600000,1) 0 dias,1) 0 dias
22766,180000,1) 0 dias,1) 0 dias
22767,360000,1) 0 dias,1) 0 dias
22768,620000,1) 0 dias,1) 0 dias
22769,60000,1) 0 dias,1) 0 dias
22770,100000,1) 0 dias,1) 0 dias
22771,200000,1) 0 dias,1) 0 dias
22772,50000,1) 0 dias,1) 0 dias
22773,200000,1) 0 dias,2) 0-30 dias
22774,10000,1) 0 dias,1) 0 dias
22775,280000,1) 0 dias,1) 0 dias
22776,450000,1) 0 dias,1) 0 dias
22777,260000,1) 0 dias,1) 0 dias
22778,140000,1) 0 dias,1) 0 dias
22779,390000,1) 0 dias,1) 0 dias
22780,350000,1) 0 dias,1) 0 dias
22781,50000,1) 0 dias,1) 0 dias
22782,120000,1) 0 dias,1) 0 dias
22783,80000,1) 0 dias,1) 0 dias
22784,160000,1) 0 dias,1) 0 dias
22785,90000,1) 0 dias,1) 0 dias
22786,190000,1) 0 dias,1) 0 dias
22787,100000,1) 0 dias,3) 30-60 dias
22788,210000,1) 0 dias,1) 0 dias
22789,160000,1) 0 dias,3) 30-60 dias
22790,240000,1) 0 dias,1) 0 dias
22791,20000,1) 0 dias,1) 0 dias
22792,220000,1) 0 dias,3) 30-60 dias
22793,260000,1) 0 dias,1) 0 dias
22794,500000,1) 0 dias,1) 0 dias
22795,200000,1) 0 dias,1) 0 dias
22796,260000,1) 0 dias,1) 0 dias
22797,170000,1) 0 dias,1) 0 dias
22798,150000,1) 0 dias,1) 0 dias
22799,360000,1) 0 dias,1) 0 dias
22800,260000,1) 0 dias,1) 0 dias
22801,170000,1) 0 dias,1) 0 dias
22802,230000,1) 0 dias,1) 0 dias
22803,620000,1) 0 dias,1) 0 dias
22804,180000,1) 0 dias,1) 0 dias
22805,180000,1) 0 dias,1) 0 dias
22806,30000,3) 30-60 dias,1) 0 dias
22807,300000,1) 0 dias,1) 0 dias
22808,370000,1) 0 dias,1) 0 dias
22809,80000,1) 0 dias,1) 0 dias
22810,200000,1) 0 dias,1) 0 dias
22811,150000,1) 0 dias,1) 0 dias
22812,210000,3) 30-60 dias,1) 0 dias
22813,70000,1) 0 dias,2) 0-30 dias
22814,80000,1) 0 dias,1) 0 dias
22815,50000,1) 0 dias,1) 0 dias
22816,210000,1) 0 dias,1) 0 dias
22817,260000,1) 0 dias,1) 0 dias
22818,170000,1) 0 dias,1) 0 dias
22819,360000,1) 0 dias,1) 0 dias
22820,500000,1) 0 dias,1) 0 dias
22821,290000,1) 0 dias,1) 0 dias
22822,200000,1) 0 dias,1) 0 dias
22823,90000,1) 0 dias,1) 0 dias
22824,100000,1) 0 dias,1) 0 dias
22825,290000,1) 0 dias,1) 0 dias
22826,50000,1) 0 dias,2) 0-30 dias
22827,150000,1) 0 dias,1) 0 dias
22828,400000,1) 0 dias,1) 0 dias
22829,50000,1) 0 dias,1) 0 dias
22830,400000,1) 0 dias,1) 0 dias
22831,50000,4) 30-90 dias,3) 30-60 dias
22832,50000,3) 30-60 dias,4) 30-90 dias
22833,100000,3) 30-60 dias,1) 0 dias
22834,170000,1) 0 dias,1) 0 dias
22835,150000,1) 0 dias,1) 0 dias
22836,360000,1) 0 dias,1) 0 dias
22837,50000,1) 0 dias,1) 0 dias
22838,180000,1) 0 dias,1) 0 dias
22839,350000,1) 0 dias,1) 0 dias
22840,120000,1) 0 dias,1) 0 dias
22841,140000,1) 0 dias,1) 0 dias
22842,150000,1) 0 dias,1) 0 dias
22843,260000,1) 0 dias,1) 0 dias
22844,50000,1) 0 dias,1) 0 dias
22845,180000,1) 0 dias,1) 0 dias
22846,290000,1) 0 dias,1) 0 dias
22847,40000,1) 0 dias,1) 0 dias
22848,310000,1) 0 dias,1) 0 dias
22849,70000,1) 0 dias,1) 0 dias
22850,180000,1) 0 dias,1) 0 dias
22851,570000,1) 0 dias,1) 0 dias
22852,150000,1) 0 dias,3) 30-60 dias
22853,20000,1) 0 dias,2) 0-30 dias
22854,180000,1) 0 dias,1) 0 dias
22855,100000,1) 0 dias,1) 0 dias
22856,90000,3) 30-60 dias,1) 0 dias
22857,150000,1) 0 dias,1) 0 dias
22858,490000,1) 0 dias,1) 0 dias
22859,30000,1) 0 dias,1) 0 dias
22860,300000,1) 0 dias,1) 0 dias
22861,140000,1) 0 dias,1) 0 dias
22862,50000,1) 0 dias,1) 0 dias
22863,150000,1) 0 dias,3) 30-60 dias
22864,350000,1) 0 dias,1) 0 dias
22865,140000,1) 0 dias,1) 0 dias
22866,80000,1) 0 dias,1) 0 dias
22867,80000,1) 0 dias,1) 0 dias
22868,210000,1) 0 dias,1) 0 dias
22869,110000,1) 0 dias,1) 0 dias
22870,120000,1) 0 dias,2) 0-30 dias
22871,180000,1) 0 dias,1) 0 dias
22872,340000,1) 0 dias,4) 30-90 dias
22873,220000,1) 0 dias,1) 0 dias
22874,230000,1) 0 dias,1) 0 dias
22875,170000,1) 0 dias,1) 0 dias
22876,70000,1) 0 dias,1) 0 dias
22877,50000,1) 0 dias,1) 0 dias
22878,200000,1) 0 dias,1) 0 dias
22879,290000,3) 30-60 dias,3) 30-60 dias
22880,80000,1) 0 dias,1) 0 dias
22881,30000,3) 30-60 dias,2) 0-30 dias
22882,280000,1) 0 dias,1) 0 dias
22883,100000,1) 0 dias,1) 0 dias
22884,50000,1) 0 dias,1) 0 dias
22885,240000,1) 0 dias,1) 0 dias
22886,240000,1) 0 dias,1) 0 dias
22887,100000,1) 0 dias,2) 0-30 dias
22888,210000,1) 0 dias,1) 0 dias
22889,400000,1) 0 dias,1) 0 dias
22890,280000,1) 0 dias,1) 0 dias
22891,180000,1) 0 dias,1) 0 dias
22892,500000,1) 0 dias,1) 0 dias
22893,200000,1) 0 dias,1) 0 dias
22894,500000,1) 0 dias,1) 0 dias
22895,200000,1) 0 dias,1) 0 dias
22896,110000,1) 0 dias,2) 0-30 dias
22897,280000,1) 0 dias,1) 0 dias
22898,100000,3) 30-60 dias,3) 30-60 dias
22899,70000,1) 0 dias,1) 0 dias
22900,130000,1) 0 dias,1) 0 dias
22901,30000,3) 30-60 dias,3) 30-60 dias
22902,30000,3) 30-60 dias,1) 0 dias
22903,180000,1) 0 dias,1) 0 dias
22904,100000,1) 0 dias,1) 0 dias
22905,150000,3) 30-60 dias,2) 0-30 dias
22906,140000,1) 0 dias,1) 0 dias
22907,240000,2) 0-30 dias,1) 0 dias
22908,180000,1) 0 dias,1) 0 dias
22909,340000,1) 0 dias,1) 0 dias
22910,200000,1) 0 dias,1) 0 dias
22911,360000,1) 0 dias,1) 0 dias
22912,500000,1) 0 dias,2) 0-30 dias
22913,270000,1) 0 dias,1) 0 dias
22914,140000,1) 0 dias,1) 0 dias
22915,120000,1) 0 dias,1) 0 dias
22916,210000,1) 0 dias,1) 0 dias
22917,300000,1) 0 dias,1) 0 dias
22918,360000,1) 0 dias,1) 0 dias
22919,120000,1) 0 dias,1) 0 dias
22920,430000,1) 0 dias,1) 0 dias
22921,250000,1) 0 dias,1) 0 dias
22922,180000,1) 0 dias,1) 0 dias
